tree_id,name,source_prefab_name,source_prefab_index,source_prefab_path,x,y,z,rotation_y,scale_x,scale_y,scale_z,height,radius,bbox_size_x,bbox_size_y,bbox_size_z,renderer_count,collider_count
0,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,979.1766,101.8470,578.9557,116.5164,1.0000,1.0000,1.0000,23.5764,12.3626,24.7252,23.5764,24.3830,1,1
1,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,699.3431,137.0256,363.2289,162.4377,1.0000,1.0000,1.0000,22.8586,11.2567,22.5133,22.8586,20.6516,1,1
2,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,939.2785,97.2359,381.1061,23.4263,1.0000,1.0000,1.0000,23.5764,12.1372,23.8775,23.5764,24.2744,1,1
3,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,223.0124,126.4229,628.6396,289.3204,1.0000,1.0000,1.0000,23.5764,11.7832,23.5664,23.5764,23.0987,1,1
4,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,665.7893,139.0473,132.0521,1.5945,1.0000,1.0000,1.0000,20.4645,10.7211,19.1674,20.4645,21.4422,1,1
5,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,359.9859,125.8879,455.1555,180.1327,1.0000,1.0000,1.0000,23.5764,9.3649,17.9684,23.5764,18.7298,1,1
6,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,111.3928,96.7212,528.2870,88.0438,1.0000,1.0000,1.0000,23.5764,9.6447,19.2893,23.5764,18.5526,1,1
7,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,968.6384,118.2899,814.3027,342.5581,1.0000,1.0000,1.0000,22.8586,11.2468,22.4935,22.8586,20.6242,1,1
8,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,692.7067,131.0606,424.7398,28.3886,1.0000,1.0000,1.0000,22.8586,11.9403,23.8806,22.8586,22.7255,1,1
9,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,524.5092,141.5082,640.9659,94.3845,1.0000,1.0000,1.0000,22.4601,10.7664,17.0361,22.4601,21.5328,1,1
10,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,482.7958,147.6939,630.5225,156.3896,1.0000,1.0000,1.0000,23.5764,12.1516,23.9096,23.5764,24.3032,1,1
11,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,266.3489,155.7714,714.2585,90.3428,1.0000,1.0000,1.0000,22.8586,9.3589,15.8780,22.8586,18.7179,1,1
12,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,884.5341,87.1114,280.7722,11.2961,1.0000,1.0000,1.0000,23.5764,10.9187,21.2385,23.5764,21.8375,1,1
13,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,783.5435,153.6434,539.2542,10.1652,1.0000,1.0000,1.0000,23.5764,10.7793,20.9420,23.5764,21.5585,1,1
14,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,604.4271,105.4948,550.7152,293.1519,1.0000,1.0000,1.0000,20.4645,13.2785,26.5570,20.4645,25.3250,1,1
15,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,267.2828,147.9863,836.4750,349.9630,1.0000,1.0000,1.0000,23.5764,10.7632,20.9079,23.5764,21.5264,1,1
16,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,449.8807,130.8961,605.7614,61.3450,1.0000,1.0000,1.0000,22.8586,11.9518,22.7666,22.8586,23.9036,1,1
17,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,451.2462,122.6286,860.4380,250.6946,1.0000,1.0000,1.0000,22.4601,12.1950,21.3950,22.4601,24.3900,1,1
18,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,753.1699,142.1692,795.1606,97.2626,1.0000,1.0000,1.0000,20.4645,11.5577,23.1154,20.4645,21.0892,1,1
19,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,250.7740,91.1958,542.4302,4.9729,1.0000,1.0000,1.0000,23.5764,10.0859,19.4777,23.5764,20.1718,1,1
20,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,401.3410,129.7684,21.3167,351.3119,1.0000,1.0000,1.0000,22.8586,10.3959,20.7918,22.8586,18.3992,1,1
21,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,221.7438,124.6299,625.2041,333.5059,1.0000,1.0000,1.0000,20.4645,13.5143,25.9779,20.4645,27.0286,1,1
22,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,156.1639,135.8823,29.8427,157.7969,1.0000,1.0000,1.0000,23.5764,12.0382,23.6581,23.5764,24.0763,1,1
23,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,926.7377,93.4328,743.0637,182.0546,1.0000,1.0000,1.0000,23.5764,9.6595,18.5836,23.5764,19.3190,1,1
24,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,732.5300,119.3692,960.0767,105.0968,1.0000,1.0000,1.0000,20.4645,12.5264,25.0528,20.4645,23.4024,1,1
25,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,138.7438,139.9306,423.5211,73.0968,1.0000,1.0000,1.0000,22.8586,11.2018,20.5007,22.8586,22.4036,1,1
26,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,270.6765,93.6002,524.4866,54.0584,1.0000,1.0000,1.0000,20.4645,13.9302,27.8605,20.4645,27.3393,1,1
27,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,597.0311,122.2515,849.6588,292.1635,1.0000,1.0000,1.0000,22.4601,12.3768,22.0728,22.4601,24.7537,1,1
28,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,89.7753,108.8150,777.3764,290.0305,1.0000,1.0000,1.0000,20.4645,13.0175,26.0349,20.4645,24.6374,1,1
29,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,943.0864,81.3503,285.9789,129.9097,1.0000,1.0000,1.0000,22.8586,12.2006,24.0428,22.8586,24.4013,1,1
30,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,333.3266,142.3318,704.5273,307.9858,1.0000,1.0000,1.0000,20.4645,13.9707,27.9414,20.4645,27.5371,1,1
31,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,785.6373,135.2052,418.4489,265.0565,1.0000,1.0000,1.0000,22.4601,10.8338,17.2223,22.4601,21.6676,1,1
32,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,973.2574,131.8091,140.1530,149.5536,1.0000,1.0000,1.0000,22.4601,12.7286,25.4573,22.4601,23.7215,1,1
33,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,838.0735,80.1849,687.2965,108.9278,1.0000,1.0000,1.0000,22.8586,11.3656,20.9555,22.8586,22.7312,1,1
34,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,845.7485,133.8967,65.8050,232.0940,1.0000,1.0000,1.0000,22.8586,12.1906,23.8823,22.8586,24.3813,1,1
35,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,746.6098,140.7446,372.4641,187.7326,1.0000,1.0000,1.0000,22.4601,11.1544,22.3088,22.4601,18.1260,1,1
36,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,183.1013,129.0798,306.7721,0.1716,1.0000,1.0000,1.0000,22.8586,9.3355,18.6710,22.8586,15.8226,1,1
37,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,34.1091,138.7222,893.4626,55.9562,1.0000,1.0000,1.0000,22.8586,12.1293,23.4907,22.8586,24.2586,1,1
38,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,607.1247,110.1519,327.1207,61.1233,1.0000,1.0000,1.0000,20.4645,13.6544,27.3088,20.4645,26.3895,1,1
39,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,632.7361,122.6138,72.9727,198.2739,1.0000,1.0000,1.0000,22.8586,11.3143,22.6285,22.8586,20.8114,1,1
40,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,865.0311,91.4818,261.3242,206.3323,1.0000,1.0000,1.0000,22.8586,11.8426,23.6852,22.8586,22.3920,1,1
41,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,907.2310,92.0226,362.9313,41.6817,1.0000,1.0000,1.0000,23.5764,12.9387,25.8150,23.5764,25.8775,1,1
42,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,869.1880,94.3134,308.0787,4.3163,1.0000,1.0000,1.0000,22.8586,9.8788,19.7577,22.8586,17.1239,1,1
43,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,154.2583,166.4663,74.8498,90.1762,1.0000,1.0000,1.0000,22.4601,10.2268,15.5842,22.4601,20.4535,1,1
44,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,898.8548,146.7785,944.4512,24.2767,1.0000,1.0000,1.0000,23.5764,12.2028,24.0236,23.5764,24.4055,1,1
45,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,277.3904,104.8430,591.5243,13.4525,1.0000,1.0000,1.0000,20.4645,12.3419,22.9518,20.4645,24.6839,1,1
46,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,253.4951,131.3794,678.4025,175.8044,1.0000,1.0000,1.0000,20.4645,11.1185,20.0737,20.4645,22.2371,1,1
47,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,947.3013,154.6611,928.8414,127.8945,1.0000,1.0000,1.0000,23.5764,12.8788,25.7576,23.5764,25.6241,1,1
48,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,482.3988,93.1908,798.8414,62.3323,1.0000,1.0000,1.0000,22.8586,11.9078,22.6119,22.8586,23.8156,1,1
49,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,939.7203,107.9734,521.1054,85.2307,1.0000,1.0000,1.0000,23.5764,10.0570,20.1140,23.5764,19.4169,1,1
50,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,223.5906,106.5861,455.3776,205.4469,1.0000,1.0000,1.0000,22.4601,12.5477,25.0954,22.4601,22.7836,1,1
51,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,900.1897,85.6578,698.8948,74.4500,1.0000,1.0000,1.0000,20.4645,12.5755,25.1509,20.4645,23.5233,1,1
52,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,901.9990,89.7985,687.0127,160.6237,1.0000,1.0000,1.0000,23.5764,11.7884,23.1101,23.5764,23.5769,1,1
53,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,115.7337,133.5726,23.5223,194.7318,1.0000,1.0000,1.0000,20.4645,12.4864,23.3040,20.4645,24.9727,1,1
54,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,935.9214,100.8889,263.3025,128.6182,1.0000,1.0000,1.0000,22.4601,12.8155,24.8632,22.4601,25.6310,1,1
55,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,558.3564,103.2484,85.6790,243.0386,1.0000,1.0000,1.0000,22.8586,11.8741,22.4971,22.8586,23.7482,1,1
56,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,75.4487,126.6748,416.7869,199.1279,1.0000,1.0000,1.0000,20.4645,12.9347,24.4249,20.4645,25.8695,1,1
57,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,496.6175,140.3229,519.8766,276.5849,1.0000,1.0000,1.0000,22.8586,10.1545,17.7986,22.8586,20.3091,1,1
58,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,881.6589,107.1894,57.8463,231.7136,1.0000,1.0000,1.0000,22.8586,12.1937,23.9150,22.8586,24.3874,1,1
59,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,194.6323,153.0391,718.1195,142.1565,1.0000,1.0000,1.0000,22.8586,12.1901,24.3802,22.8586,23.8768,1,1
60,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,66.0899,133.2464,308.5965,187.5193,1.0000,1.0000,1.0000,23.5764,10.4367,20.2166,23.5764,20.8733,1,1
61,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,136.1733,160.1740,375.9768,329.2437,1.0000,1.0000,1.0000,22.4601,12.7367,25.4733,22.4601,23.7738,1,1
62,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,618.2763,125.1624,423.7401,31.6743,1.0000,1.0000,1.0000,22.4601,12.7583,25.5166,22.4601,23.9245,1,1
63,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,682.5229,140.9540,375.6122,286.0477,1.0000,1.0000,1.0000,22.4601,11.9507,20.5577,22.4601,23.9015,1,1
64,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,48.6055,147.5334,893.7739,143.1010,1.0000,1.0000,1.0000,22.8586,12.1800,24.3599,22.8586,23.7906,1,1
65,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,423.7671,123.0428,103.5999,208.2999,1.0000,1.0000,1.0000,20.4645,13.6226,26.2940,20.4645,27.2453,1,1
66,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,223.7928,131.2880,953.3641,341.8557,1.0000,1.0000,1.0000,22.4601,12.1124,24.2248,22.4601,21.1044,1,1
67,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,619.2972,126.9156,788.6555,91.0333,1.0000,1.0000,1.0000,20.4645,10.6324,21.2648,20.4645,18.9666,1,1
68,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,369.7306,125.3700,450.5061,53.4506,1.0000,1.0000,1.0000,22.4601,12.8181,24.6212,22.4601,25.6363,1,1
69,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,222.8714,136.1078,148.5909,104.4666,1.0000,1.0000,1.0000,22.4601,11.8182,20.1271,22.4601,23.6364,1,1
70,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,60.0833,126.9583,310.2812,135.8904,1.0000,1.0000,1.0000,20.4645,13.9854,27.9193,20.4645,27.9708,1,1
71,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,542.2274,110.3700,286.3631,257.6597,1.0000,1.0000,1.0000,22.8586,10.7816,19.3828,22.8586,21.5632,1,1
72,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,214.5551,117.7955,573.0952,71.9225,1.0000,1.0000,1.0000,22.4601,12.1075,21.0874,22.4601,24.2150,1,1
73,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,174.2130,134.6840,611.1256,211.2517,1.0000,1.0000,1.0000,22.4601,12.7488,25.4975,22.4601,23.8559,1,1
74,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,406.3386,119.5141,178.7506,349.4885,1.0000,1.0000,1.0000,22.8586,10.5939,21.1877,22.8586,18.8999,1,1
75,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,948.4810,104.3693,531.7125,235.8923,1.0000,1.0000,1.0000,22.8586,12.1308,23.4981,22.8586,24.2616,1,1
76,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,932.2458,127.0013,156.0889,31.6915,1.0000,1.0000,1.0000,22.4601,12.7587,25.5173,22.4601,23.9273,1,1
77,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,298.9132,104.9774,938.7383,208.2141,1.0000,1.0000,1.0000,22.4601,12.6598,25.3195,22.4601,23.3246,1,1
78,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,735.9014,136.1339,749.6583,221.3170,1.0000,1.0000,1.0000,22.8586,12.1987,24.3975,22.8586,24.1379,1,1
79,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,204.8713,132.0704,275.5540,109.0008,1.0000,1.0000,1.0000,23.5764,11.7531,23.5062,23.5764,23.0331,1,1
80,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,661.2740,136.8569,848.2234,110.7742,1.0000,1.0000,1.0000,22.4601,12.2923,21.7501,22.4601,24.5845,1,1
81,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,652.6880,139.3347,470.5084,243.5444,1.0000,1.0000,1.0000,23.5764,12.3585,24.7170,23.5764,24.3738,1,1
82,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,105.2009,114.1319,489.8116,255.2918,1.0000,1.0000,1.0000,20.4645,12.4837,24.9675,20.4645,23.2977,1,1
83,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,478.8791,95.3532,807.1039,358.6269,1.0000,1.0000,1.0000,22.4601,10.3860,20.7720,22.4601,16.0061,1,1
84,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,632.9486,142.2252,675.4041,51.2803,1.0000,1.0000,1.0000,20.4645,13.9809,27.9618,20.4645,27.5996,1,1
85,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,777.5581,125.0078,389.4469,306.8552,1.0000,1.0000,1.0000,23.5764,12.8525,25.7049,23.5764,25.5520,1,1
86,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,656.9343,125.4018,253.8562,178.8979,1.0000,1.0000,1.0000,22.4601,10.3503,20.7007,22.4601,15.9112,1,1
87,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,699.6356,142.2193,894.0403,203.9518,1.0000,1.0000,1.0000,20.4645,13.3391,25.4892,20.4645,26.6782,1,1
88,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,369.8821,111.6509,659.3777,187.2185,1.0000,1.0000,1.0000,20.4645,11.5516,21.0750,20.4645,23.1032,1,1
89,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,160.3577,127.3761,572.1539,216.5742,1.0000,1.0000,1.0000,22.8586,12.1757,24.3515,22.8586,23.7594,1,1
90,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,623.3009,113.7310,523.1082,182.0302,1.0000,1.0000,1.0000,20.4645,10.7892,19.3220,20.4645,21.5785,1,1
91,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,733.8448,136.6850,749.5358,290.0547,1.0000,1.0000,1.0000,22.4601,12.2456,21.5779,22.4601,24.4912,1,1
92,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,409.5770,109.8166,279.4686,108.7218,1.0000,1.0000,1.0000,22.8586,11.3496,20.9104,22.8586,22.6992,1,1
93,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,270.9136,113.8654,970.6196,294.4769,1.0000,1.0000,1.0000,20.4645,13.3774,26.7549,20.4645,25.5943,1,1
94,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,620.6578,129.1615,433.6226,292.2553,1.0000,1.0000,1.0000,22.8586,11.6040,21.6458,22.8586,23.2079,1,1
95,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,200.2386,134.8134,962.8118,62.5378,1.0000,1.0000,1.0000,22.8586,11.8982,22.5788,22.8586,23.7963,1,1
96,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,949.1866,101.2820,660.7438,195.5706,1.0000,1.0000,1.0000,22.8586,11.0863,22.1726,22.8586,20.1874,1,1
97,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,617.6456,119.4399,482.6978,9.9869,1.0000,1.0000,1.0000,22.4601,11.3943,22.7885,22.4601,18.8252,1,1
98,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,225.2531,126.2096,650.7131,19.1152,1.0000,1.0000,1.0000,20.4645,12.9336,24.4219,20.4645,25.8671,1,1
99,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,490.8577,95.3464,266.9543,266.1599,1.0000,1.0000,1.0000,22.8586,9.8190,16.9788,22.8586,19.6380,1,1
100,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,883.4191,87.1375,652.8031,94.4256,1.0000,1.0000,1.0000,23.5764,10.0079,20.0158,23.5764,19.3138,1,1
101,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,157.9088,124.5479,571.2361,74.2503,1.0000,1.0000,1.0000,22.4601,11.9265,20.4777,22.4601,23.8529,1,1
102,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,905.9417,97.1693,325.6877,63.0276,1.0000,1.0000,1.0000,20.4645,13.5443,27.0886,20.4645,26.0641,1,1
103,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,612.7686,149.0953,721.1362,194.3966,1.0000,1.0000,1.0000,20.4645,12.4491,23.2129,20.4645,24.8982,1,1
104,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,571.9243,100.0100,516.2503,204.6141,1.0000,1.0000,1.0000,23.5764,12.2280,24.0801,23.5764,24.4561,1,1
105,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,683.5792,144.5993,572.9850,314.6129,1.0000,1.0000,1.0000,23.5764,12.9463,25.8927,23.5764,25.8854,1,1
106,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,522.6226,102.9365,975.9905,11.8651,1.0000,1.0000,1.0000,23.5764,10.9873,21.3846,23.5764,21.9746,1,1
107,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,695.0427,147.5784,568.4966,44.4583,1.0000,1.0000,1.0000,22.4601,12.7180,25.4361,22.4601,25.3708,1,1
108,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,170.3505,79.6221,505.7574,352.9432,1.0000,1.0000,1.0000,20.4645,11.5293,21.0229,20.4645,23.0585,1,1
109,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,585.9540,104.6673,555.8100,60.1744,1.0000,1.0000,1.0000,20.4645,13.7036,27.4073,20.4645,26.5407,1,1
110,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,439.9082,130.4681,612.6392,72.8006,1.0000,1.0000,1.0000,23.5764,11.5765,23.1530,23.5764,22.6497,1,1
111,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,263.3032,97.0134,586.2115,83.7441,1.0000,1.0000,1.0000,23.5764,10.2652,20.5303,23.5764,19.8549,1,1
112,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,292.3809,102.7268,522.3405,254.8522,1.0000,1.0000,1.0000,20.4645,12.5320,25.0640,20.4645,23.4161,1,1
113,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,331.2463,121.0080,349.7979,356.9168,1.0000,1.0000,1.0000,23.5764,9.8127,18.9044,23.5764,19.6254,1,1
114,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,446.3113,123.0658,65.7385,230.5106,1.0000,1.0000,1.0000,22.8586,12.1998,24.0115,22.8586,24.3995,1,1
115,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,806.1464,129.2409,812.9792,333.6141,1.0000,1.0000,1.0000,22.8586,11.8453,23.6907,22.8586,22.4010,1,1
116,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,749.9453,145.1651,394.3623,223.6758,1.0000,1.0000,1.0000,20.4645,13.9896,27.9027,20.4645,27.9792,1,1
117,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,460.4312,111.0326,338.4327,110.4603,1.0000,1.0000,1.0000,22.8586,11.4802,21.2823,22.8586,22.9604,1,1
118,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,45.0686,145.2392,154.8476,14.1522,1.0000,1.0000,1.0000,22.4601,11.7908,23.5816,22.4601,20.0397,1,1
119,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,950.0532,141.4291,967.5597,252.4253,1.0000,1.0000,1.0000,22.4601,12.0701,20.9586,22.4601,24.1402,1,1
120,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,84.6576,107.1783,780.9467,202.6295,1.0000,1.0000,1.0000,22.4601,12.4036,24.8071,22.4601,22.1782,1,1
121,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,923.5499,112.2870,435.9042,166.5713,1.0000,1.0000,1.0000,22.4601,11.7263,23.4527,22.4601,19.8362,1,1
122,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,460.5066,102.0376,678.9732,97.3090,1.0000,1.0000,1.0000,22.8586,10.2392,18.0081,22.8586,20.4784,1,1
123,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,180.3421,148.6295,125.3059,283.6362,1.0000,1.0000,1.0000,20.4645,12.3631,24.7261,20.4645,23.0031,1,1
124,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,22.3559,140.5846,444.5848,102.6493,1.0000,1.0000,1.0000,20.4645,12.2481,24.4963,20.4645,22.7248,1,1
125,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,648.4183,124.2255,908.7113,1.9668,1.0000,1.0000,1.0000,22.4601,10.4633,20.9266,22.4601,16.2127,1,1
126,Tree9_3(Clone),Tree9_3,1,Assets/Tree9/Tree9_3.prefab,355.6506,121.9102,498.8637,116.0695,1.0000,1.0000,1.0000,20.4645,13.4869,26.9738,20.4645,25.8998,1,1
127,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,557.8457,116.6319,959.3320,14.7026,1.0000,1.0000,1.0000,22.4601,11.8386,23.6771,22.4601,20.1924,1,1
128,Tree9_4(Clone),Tree9_4,2,Assets/Tree9/Tree9_4.prefab,418.0021,107.5080,773.9921,262.6266,1.0000,1.0000,1.0000,22.4601,11.1146,18.0120,22.4601,22.2291,1,1
129,Tree9_2(Clone),Tree9_2,0,Assets/Tree9/Tree9_2.prefab,337.9225,137.2673,74.6606,332.3044,1.0000,1.0000,1.0000,22.8586,11.9091,23.8181,22.8586,22.6163,1,1
130,Tree9_5(Clone),Tree9_5,3,Assets/Tree9/Tree9_5.prefab,558.6211,122.9517,213.6185,274.3402,1.0000,1.0000,1.0000,23.5764,9.9956,19.9913,23.5764,19.2880,1,1
