Time(ms),Voltage(V),Current(mA),Power(mW),Mode
32547,4.92,94.30,463.58,7
32559,4.91,93.00,456.82,7
32572,4.91,92.20,452.89,7
32584,4.91,93.50,459.27,7
32596,4.91,94.60,464.30,7
32609,4.91,93.20,457.80,7
32621,4.92,93.40,459.53,7
32633,4.91,93.00,456.82,7
32646,4.91,93.30,457.92,7
32658,4.92,95.30,468.88,7
32670,4.92,92.80,456.20,7
32683,4.91,93.90,461.24,7
32695,4.91,93.60,459.76,7
32707,4.91,92.90,456.32,7
32720,4.91,93.00,456.82,7
32732,4.91,92.80,455.83,7
32744,4.91,95.80,470.57,7
32757,4.91,93.30,458.29,7
32769,4.91,93.80,460.37,7
32781,4.91,93.60,459.76,7
32794,4.91,93.10,456.93,7
32806,4.92,93.50,459.65,7
32818,4.91,93.50,459.27,7
32831,4.91,93.40,458.78,7
32843,4.92,92.90,456.70,7
32855,4.91,94.00,461.73,7
32868,4.92,93.40,459.15,7
32880,4.91,93.00,456.82,7
32892,4.92,93.00,457.19,7
32905,4.91,92.60,454.85,7
32917,4.92,92.90,456.70,7
32929,4.91,93.10,457.31,7
32942,4.92,93.20,458.17,7
32954,4.91,93.20,457.80,7
32966,4.91,93.90,461.24,7
32979,4.91,93.40,458.78,7
32991,4.91,94.20,462.71,7
33003,4.91,93.30,458.29,7
33016,4.91,93.90,461.24,7
33028,4.91,93.30,458.29,7
33040,4.92,92.80,456.20,7
33053,4.92,94.40,464.07,7
33065,4.91,92.90,456.32,7
33077,4.91,93.30,458.29,7
33090,4.92,93.30,458.66,7
33102,4.92,93.60,460.14,7
33114,4.91,93.30,458.29,7
33127,4.91,93.10,457.31,7
33139,4.91,93.10,457.31,7
33152,4.91,93.80,460.75,7
33165,4.91,95.50,468.71,7
33177,4.91,94.10,462.22,7
33189,4.91,93.00,456.82,7
33202,4.91,93.20,457.80,7
33214,4.92,93.00,457.19,7
33226,4.92,92.90,456.70,7
33239,4.92,95.70,470.46,7
33251,4.92,93.50,459.65,7
33264,4.91,93.10,457.31,7
33276,4.92,93.00,457.19,7
33288,4.91,92.80,455.83,7
33300,4.92,93.10,457.68,7
33313,4.91,94.50,464.18,7
33325,4.91,94.20,462.33,7
33338,4.92,93.00,457.19,7
33350,4.91,93.20,457.80,7
33362,4.92,93.40,459.15,7
33375,4.92,93.20,458.17,7
33387,4.92,93.20,458.17,7
33399,4.91,94.40,463.32,7
33412,4.92,93.00,457.19,7
33424,4.92,92.90,456.70,7
33436,4.91,92.90,456.32,7
33449,4.92,93.20,458.17,7
33461,4.91,93.10,457.31,7
33473,4.91,93.60,459.76,7
33486,4.91,93.30,458.29,7
33498,4.92,92.90,456.70,7
33510,4.91,93.30,458.29,7
33523,4.91,92.70,455.34,7
33535,4.92,93.50,459.65,7
33547,4.92,94.00,462.10,7
33560,4.91,92.90,456.32,7
33572,4.91,94.40,463.69,7
33584,4.92,93.60,460.14,7
33597,4.91,92.80,455.83,7
33609,4.91,93.00,456.82,7
33621,4.92,92.80,456.20,7
33634,4.91,93.30,457.92,7
33646,4.92,93.00,457.19,7
33658,4.92,92.70,455.71,7
33671,4.92,92.90,456.70,7
33683,4.91,94.30,462.82,7
33695,4.91,93.20,457.80,7
33708,4.92,90.00,442.80,7
33720,4.91,93.20,457.80,7
33732,4.92,92.90,456.70,7
33745,4.92,93.00,457.19,7
33757,4.92,92.80,456.20,7
33769,4.91,93.30,458.29,7
33782,4.91,93.50,459.27,7
33794,4.91,93.40,458.78,7
33806,4.91,93.80,460.75,7
33819,4.92,93.40,459.15,7
33831,4.91,93.30,458.29,7
33843,4.91,93.40,458.78,7
33856,4.91,93.00,456.82,7
33868,4.92,95.00,467.02,7
33880,4.91,94.30,463.20,7
33893,4.91,93.30,458.29,7
33905,4.92,92.80,456.20,7
33917,4.91,93.20,457.80,7
33930,4.91,93.20,457.80,7
33942,4.91,92.80,455.83,7
33954,4.92,93.00,457.19,7
33967,4.91,93.10,457.31,7
33979,4.91,93.30,458.29,7
33991,4.91,93.90,461.24,7
34004,4.92,92.80,456.20,7
34016,4.91,93.40,458.78,7
34028,4.91,92.70,455.34,7
34041,4.92,93.20,458.17,7
34053,4.92,93.00,457.19,7
34065,4.92,92.90,456.70,7
34078,4.91,93.00,456.82,7
34090,4.91,93.20,457.80,7
34102,4.91,93.20,457.80,7
34115,4.92,93.60,460.14,7
34127,4.91,92.90,455.95,7
34139,4.92,93.10,457.68,7
34152,4.91,93.20,457.80,7
34164,4.92,92.90,456.70,7
34176,4.92,94.30,463.58,7
34189,4.91,95.00,466.64,7
34201,4.91,94.20,462.71,7
34213,4.91,93.50,459.27,7
34226,4.92,93.20,458.17,7
34238,4.92,93.20,458.17,7
34250,4.91,94.00,461.73,7
34263,4.91,93.20,457.80,7
34275,4.92,93.20,458.17,7
34287,4.91,94.10,462.22,7
34300,4.91,93.10,457.31,7
34312,4.94,85.30,421.04,2
34324,4.90,96.20,471.76,2
34337,4.90,97.20,476.28,2
34349,4.90,97.70,478.73,2
34361,4.90,96.40,472.36,2
34374,4.91,96.20,472.15,2
34386,4.90,97.00,475.30,2
34398,4.91,96.40,473.13,2
34411,4.90,96.50,473.24,2
34423,4.90,96.50,473.24,2
34435,4.90,100.20,491.38,2
34448,4.91,96.60,474.11,2
34460,4.91,96.40,473.13,2
34472,4.90,96.30,472.26,2
34485,4.90,96.70,473.83,2
34497,4.90,96.60,473.34,2
34509,4.90,97.40,477.65,2
34522,4.90,96.60,473.73,2
34534,4.89,98.90,483.82,2
34546,4.90,96.60,473.73,2
34559,4.90,96.30,472.26,2
34571,4.90,97.40,477.26,2
34583,4.90,96.40,472.36,2
34596,4.90,97.90,479.71,2
34608,4.91,96.00,471.17,2
34620,4.90,96.40,472.75,2
34633,4.90,96.40,472.36,2
34645,4.90,96.30,471.87,2
34657,4.90,96.90,474.81,2
34670,4.90,96.50,473.24,2
34682,4.90,96.60,473.73,2
34694,4.90,96.30,472.26,2
34707,4.90,97.50,478.14,2
34719,4.90,96.50,473.24,2
34731,4.90,97.40,477.26,2
34744,4.90,96.70,474.22,2
34756,4.90,96.20,471.76,2
34768,4.90,96.80,474.71,2
34781,4.91,96.70,474.60,2
34793,4.90,96.30,472.26,2
34805,4.90,96.00,470.40,2
34818,4.91,96.80,475.09,2
34830,4.90,97.00,475.30,2
34842,4.90,96.10,471.27,2
34855,4.91,96.20,472.15,2
34867,4.90,96.80,474.32,2
34879,4.90,97.50,478.14,2
34891,4.90,96.30,472.26,2
34904,4.90,97.70,478.73,2
34916,4.90,96.50,473.24,2
34928,4.90,97.00,475.30,2
34941,4.90,96.40,472.36,2
34953,4.90,96.40,472.75,2
34965,4.90,96.30,472.26,2
34978,4.90,96.20,471.76,2
34990,4.90,96.50,472.85,2
35002,4.90,96.30,472.26,2
35015,4.90,97.70,478.73,2
35027,4.90,96.60,473.73,2
35039,4.90,96.70,474.22,2
35052,4.90,96.70,474.22,2
35064,4.90,97.00,475.69,2
35076,4.90,96.60,473.73,2
35089,4.90,96.20,471.76,2
35101,4.90,97.00,475.69,2
35113,4.90,96.80,474.32,2
35126,4.90,96.60,473.73,2
35138,4.90,96.00,470.78,2
35150,4.90,96.80,474.32,2
35163,4.90,96.60,473.73,2
35175,4.90,97.30,477.16,2
35187,4.90,96.20,471.76,2
35200,4.90,96.60,473.73,2
35212,4.90,97.50,477.75,2
35224,4.90,96.20,471.76,2
35237,4.91,96.20,472.15,2
35249,4.90,96.60,473.73,2
35262,4.90,96.70,474.22,2
35274,4.90,96.50,473.24,2
35286,4.90,96.40,472.75,2
35298,4.90,97.50,478.14,2
35311,4.90,96.30,472.26,2
35323,4.90,97.40,477.65,2
35336,4.90,96.60,473.73,2
35348,4.90,97.10,475.79,2
35360,4.90,97.40,477.65,2
35372,4.90,97.00,475.30,2
35385,4.90,96.70,473.83,2
35397,4.90,97.30,476.77,2
35409,4.91,96.40,473.13,2
35422,4.91,96.40,473.13,2
35434,4.90,96.90,475.20,2
35446,4.90,96.90,475.20,2
35459,4.90,97.00,475.69,2
35471,4.90,96.70,474.22,2
35484,4.91,97.50,478.53,2
35496,4.90,97.30,477.16,2
35508,4.90,97.20,476.28,2
35521,4.90,97.60,478.63,2
35533,4.90,97.40,477.26,2
35545,4.90,96.80,474.71,2
35557,4.90,96.70,474.22,2
35570,4.90,96.40,472.75,2
35582,4.90,96.40,472.75,2
35595,4.90,96.60,473.34,2
35607,4.90,96.30,472.26,2
35619,4.90,96.90,475.20,2
35632,4.90,96.40,472.75,2
35644,4.90,96.20,471.76,2
35656,4.90,96.40,472.36,2
35669,4.90,96.90,475.20,2
35681,4.90,96.70,474.22,2
35693,4.91,96.40,473.13,2
35706,4.90,96.30,472.26,2
35718,4.90,96.40,472.75,2
35730,4.90,97.20,476.67,2
35743,4.90,96.10,471.27,2
35755,4.91,93.30,457.92,2
35767,4.90,97.00,475.30,2
35780,4.90,96.40,472.75,2
35792,4.90,96.60,473.73,2
35804,4.90,96.00,470.78,2
35817,4.90,96.20,471.76,2
35829,4.90,97.40,477.26,2
35841,4.90,97.90,479.71,2
35853,4.90,96.60,473.73,2
35866,4.90,96.60,473.73,2
35878,4.90,96.50,473.24,2
35891,4.90,97.80,479.61,6
35903,4.58,94.10,430.98,6
35915,4.90,96.10,471.27,7
35928,4.91,94.50,463.81,7
35940,4.92,93.30,458.66,7
35952,4.91,92.80,455.83,7
35965,4.92,93.60,460.14,7
35977,4.92,93.20,458.17,7
35989,4.91,95.10,466.75,7
36002,4.91,93.10,457.31,7
36014,4.92,93.30,458.66,7
36026,4.91,93.40,458.78,7
36039,4.92,93.90,461.61,7
36051,4.92,93.60,460.14,7
36063,4.91,94.10,462.22,7
36076,4.91,93.30,458.29,7
36088,4.91,93.90,461.24,7
36100,4.92,93.10,457.68,7
36113,4.92,93.10,457.68,7
36125,4.92,94.00,462.10,7
36137,4.92,93.00,457.19,7
36150,4.92,94.00,462.10,7
36162,4.92,92.80,456.20,7
36174,4.92,92.80,456.20,7
36187,4.92,92.80,456.20,7
36199,4.92,93.70,460.63,7
36211,4.92,93.00,457.19,7
36224,4.92,92.80,456.20,7
36236,4.92,94.50,464.56,7
36248,4.92,93.00,457.19,7
36261,4.92,92.90,456.70,7
36273,4.92,93.00,457.19,7
36285,4.92,93.20,458.17,7
36298,4.92,92.90,456.70,7
36310,4.91,93.80,460.75,7
36322,4.92,92.90,456.70,7
36335,4.91,93.30,458.29,7
36347,4.91,94.40,463.69,7
36359,4.91,93.30,458.29,7
36372,4.91,93.90,461.24,7
36384,4.92,94.20,463.09,7
36396,4.91,94.00,461.73,7
36409,4.91,93.40,458.78,7
36421,4.92,92.90,457.07,7
36433,4.92,93.20,458.17,7
36446,4.92,93.20,458.17,7
36459,4.91,93.10,457.31,7
36471,4.92,93.30,459.04,7
36484,4.92,93.90,461.61,7
36496,4.92,93.30,458.66,7
36508,4.92,92.70,455.71,7
36521,4.90,96.00,470.78,7
36533,4.91,94.20,462.71,7
36545,4.92,94.40,464.07,7
36558,4.91,94.20,462.71,7
36570,4.92,93.20,458.17,7
36582,4.92,93.30,458.66,7
36595,4.91,92.80,455.83,7
36607,4.92,92.60,455.22,7
36619,4.91,93.90,461.24,7
36632,4.91,92.90,456.32,7
36644,4.91,94.50,464.18,7
36656,4.92,93.10,457.68,7
36669,4.92,93.00,457.19,7
36681,4.91,93.80,460.75,7
36693,4.91,94.00,461.73,7
36706,4.91,93.20,457.80,7
36718,4.92,93.20,458.17,7
36730,4.91,94.20,462.33,7
36743,4.92,93.10,457.68,7
36755,4.92,93.90,461.61,7
36767,4.91,93.70,460.25,7
36780,4.91,93.90,461.24,7
36792,4.91,93.80,460.75,7
36804,4.91,93.40,458.78,7
36817,4.92,93.30,458.66,7
36829,4.92,93.20,458.17,7
36841,4.92,93.30,458.66,7
36854,4.92,92.70,455.71,7
36866,4.91,93.70,460.25,7
36878,4.92,93.00,457.19,7
36891,4.92,92.80,456.20,7
36903,4.92,93.10,457.68,7
36915,4.92,93.30,458.66,7
36928,4.91,94.60,464.68,7
36940,4.92,92.70,455.71,7
36952,4.91,94.20,462.71,7
36965,4.92,93.20,458.17,7
36977,4.92,93.00,457.19,7
36989,4.92,93.00,457.19,7
37002,4.91,93.40,458.78,7
37014,4.91,92.90,456.32,7
37026,4.92,93.10,457.68,7
37039,4.92,92.90,456.70,7
37051,4.91,93.40,458.78,7
37063,4.91,94.30,463.20,7
37076,4.92,94.20,463.09,7
37088,4.91,93.70,460.25,7
37100,4.92,93.70,460.63,7
37113,4.90,96.90,475.20,7
37125,4.92,92.80,456.20,7
37137,4.92,92.80,456.20,7
37150,4.92,93.50,459.65,7
37162,4.92,93.20,458.17,7
37174,4.92,93.20,458.17,7
37187,4.91,93.00,456.82,7
37199,4.92,94.50,464.56,7
37211,4.92,93.00,457.19,7
37224,4.92,93.60,460.14,7
37236,4.92,93.40,459.15,7
37248,4.92,93.30,458.66,7
37261,4.91,94.40,463.69,7
37273,4.92,92.80,456.20,7
37285,4.92,92.90,456.70,7
37298,4.92,93.00,457.19,7
37310,4.91,93.30,458.29,7
37322,4.92,93.00,457.19,7
37335,4.92,93.60,460.14,7
37347,4.91,92.80,455.83,7
37359,4.91,94.30,463.20,7
37372,4.91,93.60,459.76,7
37384,4.91,93.60,459.76,7
37396,4.91,93.30,458.29,7
37409,4.91,94.00,461.73,7
37421,4.92,93.60,460.14,7
37433,4.92,92.30,453.75,7
37446,4.91,93.00,456.82,7
37458,4.92,93.00,457.19,7
37470,4.92,92.80,456.20,7
37483,4.92,93.00,457.19,7
37495,4.92,93.10,457.68,7
37507,4.91,94.40,463.69,7
37520,4.92,93.00,457.19,7
37532,4.91,93.50,459.27,7
37544,4.92,93.20,458.17,7
37557,4.92,93.20,458.17,7
37569,4.91,93.40,458.78,7
37581,4.91,94.40,463.69,7
37594,4.91,95.60,469.59,7
37606,4.92,93.10,457.68,7
37618,4.91,93.20,457.80,7
37631,4.92,93.00,457.19,7
37643,4.92,93.90,461.61,7
37655,4.92,93.00,457.19,7
37668,4.91,93.60,459.39,7
37680,4.92,93.10,457.68,7
37692,4.91,93.30,458.29,7
37705,4.92,93.00,457.19,7
37717,4.91,94.20,462.71,7
37729,4.92,93.00,457.19,7
37742,4.92,92.30,453.75,7
37754,4.92,93.00,457.19,7
37766,4.91,93.40,458.78,7
37779,4.92,93.80,461.12,7
37791,4.92,92.90,456.70,7
37803,4.92,94.10,462.60,7
37816,4.92,93.80,461.12,7
37828,4.91,93.90,461.24,7
37840,4.92,93.10,457.68,7
37853,4.91,93.00,456.82,7
37865,4.91,92.80,455.83,7
37877,4.91,93.00,456.82,7
37890,4.91,93.10,457.31,7
37902,4.91,94.30,463.20,7
37914,4.91,93.40,458.78,7
37927,4.92,92.90,456.70,7
37939,4.92,93.00,457.19,7
37951,4.91,93.70,460.25,7
37964,4.92,92.90,456.70,7
37976,4.91,95.00,466.64,7
37988,4.92,92.70,455.71,7
38001,4.92,93.00,457.19,7
38013,4.92,93.10,457.68,7
38025,4.91,93.50,459.27,7
38038,4.91,93.40,458.78,7
38050,4.91,93.30,458.29,7
38062,4.90,93.60,458.64,7
38075,4.91,93.00,456.82,7
38087,4.91,94.30,463.20,7
38099,4.91,94.10,462.22,7
38112,4.91,94.20,462.71,7
38124,4.92,93.00,457.19,7
38136,4.91,94.10,461.84,7
38149,4.92,93.10,458.05,7
38161,4.91,96.00,471.55,7
38173,4.92,93.00,457.19,7
38186,4.91,93.00,456.82,7
38198,4.92,93.00,457.19,7
38210,4.92,93.90,461.61,7
38223,4.92,92.80,456.20,7
38235,4.92,93.80,461.12,7
38247,4.91,93.50,459.27,7
38260,4.92,93.00,457.19,7
38272,4.92,93.00,457.19,7
38284,4.91,94.20,462.71,7
38297,4.92,94.80,466.04,7
38309,4.92,93.10,457.68,7
38321,4.91,92.90,456.32,7
38334,4.91,93.40,458.78,7
38346,4.92,93.00,457.19,7
38358,4.92,92.70,455.71,7
38371,4.91,92.80,455.83,7
38383,4.92,93.90,461.61,7
38395,4.91,93.50,459.27,7
38408,4.91,92.90,456.32,7
38420,4.91,93.80,460.75,7
38432,4.91,94.10,462.22,7
38445,4.92,93.60,460.14,7
38457,4.92,92.70,455.71,7
38469,4.92,92.60,455.22,7
38482,4.92,92.80,456.20,7
38494,4.92,93.00,457.19,7
38506,4.92,93.10,457.68,7
38519,4.91,93.20,457.80,7
38531,4.91,94.30,463.20,7
38543,4.92,93.00,457.19,7
38556,4.91,92.90,456.32,7
38568,4.91,93.00,456.82,7
38580,4.92,92.90,456.70,7
38593,4.91,92.90,456.32,7
38605,4.91,94.80,465.66,7
38617,4.92,93.30,458.66,7
38630,4.92,93.20,458.17,7
38642,4.92,93.40,459.15,7
38654,4.92,92.90,456.70,7
38667,4.92,94.10,462.60,7
38679,4.91,93.80,460.75,7
38691,4.91,94.10,462.22,7
38704,4.92,93.00,457.19,7
38716,4.92,93.50,459.65,7
38728,4.92,93.30,458.66,7
38741,4.91,93.90,461.24,7
38753,4.92,93.00,457.19,7
38765,4.91,93.90,461.24,7
38778,4.92,92.90,456.70,7
38790,4.92,93.00,457.19,7
38802,4.92,93.00,457.19,7
38815,4.92,93.10,457.68,7
38827,4.92,93.70,460.63,7
38839,4.92,92.40,454.24,7
38852,4.92,93.60,460.14,7
38864,4.92,93.20,458.17,7
38876,4.92,92.90,456.70,7
38889,4.91,96.10,471.66,7
38901,4.91,93.10,457.31,7
38913,4.91,93.50,459.27,7
38926,4.92,93.30,458.66,7
38938,4.92,93.10,457.68,7
38950,4.92,93.10,457.68,7
38963,4.91,93.80,460.75,7
38975,4.92,93.50,459.65,7
38987,4.92,93.10,457.68,7
39000,4.92,94.20,463.09,7
39012,4.91,93.00,456.82,7
39024,4.92,92.80,456.20,7
39037,4.91,93.40,458.78,7
39049,4.92,93.10,457.68,7
39061,4.91,93.50,459.27,7
39074,4.92,95.90,471.44,7
39086,4.92,92.90,456.70,7
39098,4.92,93.10,457.68,7
39111,4.91,94.50,464.18,7
39123,4.94,83.90,414.47,7
39135,4.90,97.20,476.67,3
39148,4.91,95.80,470.19,3
39160,4.90,97.50,478.14,3
39172,4.91,96.20,472.15,3
39185,4.90,96.40,472.75,3
39197,4.91,96.40,473.13,3
39209,4.90,96.20,471.76,3
39222,4.90,96.00,470.78,3
39234,4.91,96.10,471.66,3
39246,4.91,96.50,473.62,3
39259,4.90,96.40,472.75,3
39271,4.90,95.90,470.29,3
39283,4.90,96.20,471.76,3
39296,4.91,96.40,473.13,3
39308,4.90,97.40,477.26,3
39320,4.90,96.30,472.26,3
39333,4.91,96.70,474.60,3
39345,4.91,96.20,472.15,3
39357,4.91,95.90,470.68,3
39370,4.91,95.80,470.19,3
39382,4.90,96.20,471.38,3
39394,4.91,96.20,472.15,3
39407,4.91,96.10,471.66,3
39419,4.90,97.00,475.69,3
39431,4.90,96.20,471.76,3
39444,4.90,97.70,478.73,3
39456,4.91,97.10,476.57,3
39468,4.90,96.20,471.76,3
39481,4.91,96.30,472.64,3
39493,4.90,95.90,470.29,3
39505,4.91,96.20,472.15,3
39518,4.90,96.40,472.75,3
39530,4.91,96.70,474.60,3
39542,4.91,96.30,472.64,3
39555,4.91,96.10,471.66,3
39567,4.90,96.10,471.27,3
39579,4.90,96.20,471.76,3
39592,4.91,96.00,471.17,3
39604,4.90,96.30,472.26,3
39616,4.90,98.00,480.20,3
39629,4.90,97.20,476.67,3
39641,4.90,96.30,472.26,3
39653,4.90,96.00,470.78,3
39666,4.91,96.60,474.11,3
39678,4.90,96.70,474.22,3
39690,4.90,96.80,474.71,3
39703,4.91,96.20,472.15,3
39715,4.90,97.50,478.14,3
39727,4.90,96.10,471.27,3
39740,4.91,96.20,472.15,3
39752,4.91,96.10,471.66,3
39765,4.90,97.30,477.16,3
39778,4.91,96.00,471.17,3
39790,4.91,96.30,472.64,3
39802,4.90,95.90,470.29,3
39815,4.91,96.10,471.66,3
39827,4.90,96.80,474.71,3
39839,4.90,96.30,472.26,3
39852,4.90,97.50,478.14,3
39864,4.90,96.60,473.73,3
39876,4.91,96.20,472.15,3
39889,4.91,96.30,472.64,3
39901,4.90,96.50,473.24,3
39913,4.91,96.30,472.64,3
39926,4.90,97.50,478.14,3
39938,4.90,96.00,470.78,3
39950,4.91,96.60,474.11,3
39963,4.91,96.40,473.13,3
39975,4.90,96.10,471.27,3
39987,4.90,96.00,470.40,3
40000,4.90,96.10,471.27,3
40012,4.90,96.70,474.22,3
40024,4.90,97.40,477.65,3
40037,4.90,96.20,471.38,3
40049,4.90,95.80,469.42,3
40061,4.90,96.60,473.34,3
40074,4.90,95.80,469.80,3
40086,4.90,96.10,470.89,3
40098,4.90,96.30,471.87,3
40111,4.90,96.00,470.40,3
40123,4.90,96.00,470.78,3
40135,4.90,97.30,476.38,3
40148,4.90,96.30,471.87,3
40160,4.90,97.40,477.26,3
40172,4.90,96.80,474.32,3
40185,4.90,97.30,476.77,3
40197,4.90,96.50,472.46,3
40209,4.90,96.10,471.27,3
40222,4.90,96.30,472.26,3
40234,4.90,96.40,472.36,3
40246,4.90,96.50,473.24,3
40259,4.90,96.70,474.22,3
40271,4.90,96.40,472.36,3
40283,4.90,96.20,471.76,3
40296,4.90,96.30,471.87,3
40308,4.90,96.40,472.75,3
40320,4.90,96.10,471.27,3
40333,4.90,97.80,479.22,3
40345,4.90,97.40,477.26,3
40357,4.90,96.10,471.27,3
40370,4.90,96.20,471.76,3
40382,4.90,96.40,472.75,3
40394,4.90,96.20,471.76,3
40407,4.90,95.70,468.93,3
40419,4.90,96.30,471.87,3
40431,4.90,96.60,473.73,3
40444,4.90,96.40,472.36,3
40456,4.90,96.50,473.24,3
40468,4.90,94.30,462.45,3
40481,4.90,97.40,477.26,3
40493,4.90,96.50,472.85,3
40505,4.90,96.40,472.75,3
40518,4.90,96.30,472.26,3
40530,4.90,96.30,472.26,3
40542,4.90,96.40,472.75,3
40555,4.90,96.60,473.73,3
40567,4.90,96.40,472.36,3
40579,4.90,96.50,473.24,3
40592,4.90,96.20,471.38,3
40604,4.90,96.20,471.76,3
40616,4.90,96.60,473.34,3
40629,4.90,96.30,472.26,3
40641,4.90,97.00,475.30,3
40653,4.90,96.90,475.20,3
40666,4.90,96.30,471.87,3
40678,4.90,96.20,471.76,3
40690,4.90,96.20,471.38,3
40703,4.90,96.40,472.36,3
40715,4.90,97.40,477.65,3
40727,4.90,96.60,473.34,3
40740,4.90,97.40,477.26,3
40752,4.90,96.80,474.32,3
40764,4.90,96.20,471.76,3
40777,4.90,96.40,472.75,3
40789,4.90,96.90,474.81,3
40801,4.90,96.10,470.89,3
40814,4.90,96.40,472.75,3
40826,4.90,96.20,471.38,3
40838,4.90,96.40,472.36,3
40851,4.90,96.80,474.32,3
40863,4.90,96.60,473.73,3
40875,4.90,96.40,472.75,3
40888,4.90,96.40,472.36,3
40900,4.90,97.40,477.65,3
40912,4.90,96.40,472.36,3
40925,4.90,96.20,471.38,3
40937,4.90,96.30,472.26,3
40949,4.90,96.50,473.24,3
40962,4.90,97.20,476.28,3
40974,4.90,96.10,471.27,3
40986,4.90,96.20,471.38,3
40999,4.90,96.20,471.38,3
41011,4.90,96.60,473.34,3
41023,4.89,98.70,482.84,3
41036,4.90,96.30,471.87,3
41048,4.90,97.60,478.24,3
41060,4.90,96.70,474.22,3
41073,4.90,96.00,470.78,3
41085,4.90,96.40,472.75,3
41097,4.90,96.20,471.76,3
41110,4.90,95.80,469.42,3
41122,4.90,96.10,471.27,3
41134,4.90,96.10,470.89,3
41147,4.90,96.40,472.75,3
41159,4.90,97.30,476.77,3
41171,4.90,96.20,471.38,3
41184,4.90,98.80,484.12,3
41196,4.90,96.00,470.78,3
41208,4.90,97.50,477.75,3
41221,4.90,96.70,474.22,3
41233,4.90,95.90,470.29,3
41245,4.90,96.30,472.26,3
41258,4.90,96.20,471.76,3
41270,4.90,96.70,473.83,3
41282,4.90,96.10,471.27,3
41295,4.90,96.30,472.26,3
41307,4.90,95.90,470.29,3
41319,4.90,96.80,474.32,3
41332,4.90,96.30,472.26,3
41344,4.90,96.50,473.24,3
41356,4.90,97.30,476.77,3
41369,4.90,96.70,474.22,3
41381,4.90,96.50,473.24,3
41393,4.90,96.30,472.26,3
41406,4.90,96.20,471.76,3
41418,4.90,96.50,473.24,3
41430,4.90,96.60,473.34,3
41443,4.90,96.10,471.27,3
41455,4.90,96.20,471.76,3
41467,4.90,96.60,473.34,3
41480,4.90,96.50,472.85,3
41492,4.90,99.00,484.70,3
41504,4.54,197.50,897.44,6
41517,4.91,94.00,461.35,6
41529,4.91,93.20,457.80,7
41542,4.92,93.10,457.68,7
41554,4.91,92.70,455.34,7
41566,4.91,93.00,456.82,7
41579,4.91,93.50,459.27,7
41591,4.91,93.20,457.80,7
41603,4.91,93.80,460.75,7
41616,4.91,93.10,457.31,7
41628,4.91,93.20,457.80,7
41640,4.92,92.80,456.20,7
41653,4.92,95.00,467.02,7
41665,4.91,93.30,458.29,7
41677,4.91,94.00,461.73,7
41690,4.91,93.20,457.80,7
41702,4.91,93.40,458.78,7
41714,4.91,93.10,457.31,7
41727,4.91,93.60,459.39,7
41739,4.90,94.20,461.96,7
41751,4.91,93.10,457.31,7
41764,4.91,94.30,462.82,7
41776,4.91,93.00,456.82,7
41788,4.91,94.60,464.30,7
41801,4.91,93.80,460.75,7
41813,4.91,93.20,457.43,7
41825,4.91,94.00,461.73,7
41838,4.91,93.20,457.80,7
41850,4.91,93.80,460.75,7
41862,4.91,94.10,462.22,7
41875,4.92,94.50,464.56,7
41887,4.91,94.80,465.66,7
41899,4.91,93.40,458.78,7
41912,4.91,93.50,459.27,7
41924,4.91,93.10,457.31,7
41936,4.91,93.20,457.80,7
41949,4.91,93.10,457.31,7
41961,4.91,93.10,457.31,7
41973,4.91,93.20,457.80,7
41986,4.91,94.10,461.84,7
41998,4.91,93.00,456.82,7
42010,4.91,93.30,458.29,7
42023,4.92,93.10,457.68,7
42035,4.92,93.00,457.19,7
42047,4.91,94.00,461.35,7
42060,4.91,93.80,460.75,7
42072,4.91,94.40,463.32,7
42084,4.91,94.40,463.32,7
42097,4.91,93.30,458.29,7
42109,4.91,93.20,457.80,7
42121,4.91,93.80,460.75,7
42134,4.91,93.10,457.31,7
42146,4.92,93.30,458.66,7
42158,4.91,93.20,457.80,7
42171,4.91,93.20,457.80,7
42183,4.91,94.20,462.71,7
42195,4.91,93.30,458.29,7
42208,4.91,93.90,461.24,7
42220,4.92,95.80,470.95,7
42232,4.91,94.00,461.35,7
42245,4.91,93.30,458.29,7
42257,4.91,93.00,456.82,7
42269,4.91,92.90,456.32,7
42282,4.91,93.10,457.31,7
42294,4.91,93.30,457.92,7
42306,4.91,93.30,458.29,7
42319,4.91,92.90,456.32,7
42331,4.92,93.10,457.68,7
42343,4.91,92.90,456.32,7
42356,4.91,93.60,459.39,7
42368,4.92,93.10,457.68,7
42380,4.91,94.50,464.18,7
42393,4.92,93.10,457.68,7
42405,4.91,93.10,457.31,7
42417,4.91,93.20,457.80,7
42430,4.91,92.90,456.32,7
42442,4.91,93.10,457.31,7
42454,4.91,93.00,456.82,7
42467,4.91,93.40,458.78,7
42479,4.91,94.50,464.18,7
42491,4.91,94.40,463.69,7
42504,4.92,92.70,455.71,7
42516,4.91,94.20,462.71,7
42528,4.91,93.90,461.24,7
42541,4.91,93.40,458.41,7
42553,4.92,93.00,457.19,7
42565,4.91,93.20,457.80,7
42578,4.91,93.40,458.78,7
42590,4.91,93.20,457.80,7
42602,4.91,94.30,462.82,7
42615,4.91,93.20,457.80,7
42627,4.91,93.40,458.78,7
42639,4.91,93.00,456.44,7
42652,4.91,92.80,455.83,7
42664,4.91,93.00,456.82,7
