Time(ms),Voltage(V),Current(mA),Power(mW),Mode
56805,4.96,86.40,428.20,7
56817,4.96,86.70,429.69,7
56830,4.96,87.00,431.17,7
56842,4.96,87.20,432.16,7
56854,4.96,86.50,429.04,7
56867,4.96,86.70,429.69,7
56879,4.96,87.10,431.67,7
56891,4.95,87.50,433.30,7
56904,4.96,86.60,429.19,7
56916,4.96,87.00,431.17,7
56928,4.95,87.60,433.80,7
56941,4.96,86.20,427.21,7
56953,4.96,86.30,427.70,7
56966,4.95,86.70,429.34,7
56978,4.95,87.60,433.80,7
56990,4.96,86.60,429.19,7
57003,4.96,86.70,430.03,7
57015,4.95,87.00,430.82,7
57027,4.96,86.60,429.19,7
57040,4.96,86.90,430.68,7
57052,4.95,87.60,433.80,7
57064,4.96,86.60,429.19,7
57077,4.96,87.10,431.67,7
57089,4.95,87.80,434.79,7
57101,4.96,86.60,429.19,7
57114,4.96,86.80,430.18,7
57126,4.96,87.40,433.15,7
57138,4.96,87.00,431.17,7
57151,4.96,86.50,428.69,7
57163,4.95,86.60,428.84,7
57175,4.95,87.00,430.82,7
57188,4.96,86.40,428.20,7
57200,4.95,87.70,434.29,7
57212,4.96,87.10,431.67,7
57225,4.96,86.30,427.70,7
57237,4.96,86.60,429.19,7
57249,4.96,86.50,428.69,7
57262,4.96,87.30,432.66,7
57274,4.96,86.90,430.68,7
57286,4.95,87.80,434.79,7
57299,4.96,86.50,428.69,7
57311,4.96,86.50,428.69,7
57323,4.96,86.70,429.69,7
57336,4.96,86.70,429.69,7
57348,4.96,86.60,429.19,7
57361,4.96,86.30,427.70,7
57373,4.96,87.30,432.66,7
57385,4.96,87.60,434.15,7
57398,4.96,87.00,431.17,7
57410,4.96,87.50,433.65,7
57422,4.95,88.10,436.27,7
57435,4.96,87.90,435.63,7
57447,4.96,86.50,428.69,7
57459,4.96,86.60,429.54,7
57472,4.95,86.60,428.84,7
57484,4.96,86.40,428.54,7
57496,4.96,86.50,428.69,7
57509,4.96,86.60,429.19,7
57521,4.96,86.40,428.54,7
57533,4.96,86.50,428.69,7
57546,4.96,87.20,432.16,7
57558,4.96,87.00,431.17,7
57570,4.96,86.40,428.20,7
57583,4.96,87.10,431.67,7
57595,4.95,86.40,427.85,7
57607,4.96,87.30,432.66,7
57620,4.96,86.20,427.21,7
57632,4.95,86.30,427.36,7
57644,4.96,87.60,434.15,7
57657,4.96,86.50,429.04,7
57669,4.96,86.60,429.19,7
57681,4.95,87.00,430.82,7
57694,4.96,86.60,429.19,7
57706,4.96,87.90,435.63,7
57718,4.96,87.80,435.14,7
57731,4.96,87.90,435.63,7
57743,4.95,87.20,431.81,7
57755,4.96,86.40,428.20,7
57768,4.96,86.60,429.19,7
57780,4.96,89.80,445.05,7
57792,4.96,86.80,430.53,7
57805,4.96,87.50,433.65,7
57817,4.96,86.60,429.54,7
57829,4.96,86.40,428.20,7
57842,4.96,86.50,428.69,7
57854,4.96,86.50,428.69,7
57866,4.96,86.60,429.54,7
57879,4.95,86.70,429.34,7
57891,4.96,86.30,427.70,7
57903,4.96,86.80,430.18,7
57916,4.96,87.60,434.15,7
57928,4.96,86.70,429.69,7
57940,4.96,87.20,432.16,7
57953,4.96,88.00,436.13,7
57965,4.96,86.20,427.21,7
57978,4.96,87.30,432.66,7
57990,4.96,86.70,429.69,7
58002,4.95,88.10,436.27,7
58015,4.96,86.40,428.20,7
58027,4.96,86.60,429.19,7
58039,4.96,87.10,431.67,7
58052,4.96,86.60,429.54,7
58064,4.95,86.60,428.84,7
58076,4.96,87.00,431.17,7
58089,4.96,86.30,427.70,7
58101,4.96,86.70,429.69,7
58113,4.96,87.50,433.65,7
58126,4.96,87.60,434.15,7
58138,4.96,86.60,429.19,7
58150,4.96,86.60,429.19,7
58163,4.96,87.30,433.01,7
58175,4.96,86.20,427.21,7
58187,4.96,86.30,427.70,7
58200,4.96,87.10,431.67,7
58212,4.96,86.60,429.19,7
58224,4.96,86.60,429.19,7
58237,4.96,86.30,427.70,7
58249,4.95,86.50,428.35,7
58261,4.95,89.60,443.70,7
58274,4.95,87.50,432.95,7
58286,4.95,86.50,428.35,7
58298,4.96,86.60,429.19,7
58311,4.96,87.70,434.64,7
58323,4.96,86.30,427.70,7
58335,4.96,86.50,428.69,7
58348,4.96,86.50,429.04,7
58360,4.96,87.30,432.66,7
58372,4.96,86.90,430.68,7
58385,4.96,86.50,429.04,7
58397,4.96,86.60,429.19,7
58409,4.96,86.50,429.04,7
58422,4.95,86.40,427.85,7
58434,4.96,87.80,435.14,7
58446,4.96,87.60,434.15,7
58459,4.95,88.20,436.77,7
58471,4.96,86.40,428.20,7
58483,4.96,86.30,427.70,7
58496,4.96,86.90,430.68,7
58508,4.96,86.50,428.69,7
58520,4.96,86.60,429.54,7
58533,4.96,87.50,433.65,7
58545,4.96,86.80,430.18,7
58557,4.96,86.90,430.68,7
58570,4.96,86.50,428.69,7
58582,4.96,86.50,428.69,7
58594,4.96,86.30,427.70,7
58607,4.96,86.30,428.05,7
58619,4.96,86.40,428.54,7
58631,4.96,86.50,429.04,7
58644,4.96,86.80,430.18,7
58656,4.96,86.60,429.54,7
58668,4.96,87.20,432.16,7
58681,4.96,86.60,429.19,7
58693,4.96,86.50,428.69,7
58705,4.96,86.50,428.69,7
58718,4.96,87.00,431.52,7
58730,4.96,86.90,430.68,7
58742,4.96,87.10,431.67,7
58755,4.96,87.70,434.64,7
58767,4.96,86.60,429.19,7
58779,4.96,86.30,428.05,7
58792,4.96,86.60,429.19,7
58804,4.96,86.60,429.19,7
58816,4.96,86.70,429.69,7
58829,4.95,87.80,434.79,7
58841,4.96,86.80,430.18,7
58854,4.96,86.30,427.70,7
58866,4.96,86.50,428.69,7
58878,4.96,86.40,428.20,7
58891,4.96,86.40,428.20,7
58903,4.95,89.40,442.71,7
58915,4.96,87.70,434.64,7
58928,4.96,87.70,434.64,7
58940,4.95,86.90,430.33,7
58952,4.96,86.90,430.68,7
58965,4.96,86.50,429.04,7
58977,4.96,83.80,415.31,7
58989,4.95,86.50,428.35,7
59002,4.96,87.30,432.66,7
59014,4.96,86.20,427.21,7
59026,4.96,87.50,433.65,7
59039,4.95,86.50,428.35,7
59051,4.96,87.00,431.17,7
59063,4.96,87.30,432.66,7
59076,4.96,86.50,428.69,7
59088,4.96,86.30,427.70,7
59100,4.96,87.60,434.15,7
59113,4.96,87.40,433.15,7
59125,4.96,86.30,427.70,7
59137,4.96,87.30,432.66,7
59150,4.96,86.60,429.19,7
59162,4.96,86.70,429.69,7
59174,4.96,86.70,429.69,7
59187,4.96,87.30,432.66,7
59199,4.96,86.50,428.69,7
59211,4.95,87.60,433.80,7
59224,4.96,88.30,437.61,7
59236,4.96,86.50,428.69,7
59248,4.96,87.50,433.65,7
59261,4.96,86.90,430.68,7
59273,4.96,86.30,427.70,7
59286,4.96,86.20,427.21,7
59298,4.96,86.50,429.04,7
59310,4.96,87.30,432.66,7
59323,4.96,87.00,431.17,7
59335,4.96,88.10,436.62,7
59347,4.96,86.40,428.20,7
59360,4.95,88.20,436.77,7
59372,4.96,86.50,428.69,7
59384,4.96,86.90,430.68,7
59397,4.96,86.50,428.69,7
59409,4.96,86.40,428.20,7
59421,4.96,86.30,427.70,7
59434,4.95,90.10,445.81,7
59446,4.96,86.30,428.05,7
59458,4.95,87.40,432.80,7
59471,4.95,87.30,432.31,7
59483,4.96,86.30,427.70,7
59495,4.96,86.50,429.04,7
59508,4.96,86.60,429.19,7
59520,4.96,86.50,428.69,7
59532,4.96,87.10,431.67,7
59545,4.96,86.60,429.54,7
59557,4.96,86.60,429.19,7
59569,4.96,86.60,429.19,7
59582,4.96,87.00,431.17,7
59594,4.96,86.50,428.69,7
59606,4.96,86.40,428.20,7
59619,4.96,86.70,430.03,7
59631,4.96,86.50,428.69,7
59643,4.96,86.60,429.19,7
59656,4.96,87.20,432.16,7
59669,4.96,86.30,427.70,7
59681,4.96,86.50,428.69,7
59694,4.96,86.80,430.18,7
59706,4.96,86.40,428.20,7
59719,4.95,87.50,433.30,7
59731,4.96,86.60,429.19,7
59743,4.95,88.10,436.27,7
59756,4.96,86.50,428.69,7
59768,4.96,86.70,430.03,7
59780,4.96,86.90,430.68,7
59793,4.96,87.50,433.65,7
59805,4.96,86.90,430.68,7
59817,4.96,87.10,431.67,7
59830,4.95,86.60,428.84,7
59842,4.96,86.30,427.70,7
59854,4.96,87.70,434.64,7
59867,4.96,87.60,434.15,7
59879,4.96,86.60,429.19,7
59891,4.96,86.50,428.69,7
59904,4.96,86.50,429.04,7
59916,4.96,86.70,429.69,7
59928,4.96,86.70,429.69,7
59941,4.96,86.40,428.54,7
59953,4.96,87.40,433.50,7
59965,4.96,86.90,430.68,7
59978,4.96,86.40,428.20,7
59990,4.96,86.60,429.19,7
60002,4.96,87.00,431.17,7
60015,4.96,86.40,428.20,7
60027,4.96,86.40,428.20,7
60039,4.96,86.80,430.18,7
60052,4.96,87.10,431.67,7
60064,4.96,86.70,429.69,7
60076,4.95,86.90,430.33,7
60089,4.96,86.40,428.20,7
60101,4.96,86.50,428.69,7
60113,4.96,86.90,431.02,7
60126,4.96,86.50,428.69,7
60138,4.96,86.50,428.69,7
60150,4.96,86.50,428.69,7
60163,4.95,87.10,431.32,7
60175,4.96,87.30,432.66,7
60188,4.96,87.40,433.15,7
60200,4.96,86.40,428.20,7
60212,4.96,86.40,428.20,7
60225,4.96,86.50,428.69,7
60237,4.96,86.30,427.70,7
60249,4.96,87.00,431.17,7
60262,4.96,86.90,430.68,7
60274,4.96,87.10,431.67,7
60286,4.96,86.70,429.69,7
60299,4.96,86.40,428.20,7
60311,4.96,86.30,427.70,7
60323,4.96,86.70,429.69,7
60336,4.96,86.30,428.05,7
60348,4.96,86.90,430.68,7
60360,4.96,86.40,428.20,7
60373,4.96,87.30,433.01,7
60385,4.96,86.40,428.20,7
60397,4.96,86.50,428.69,7
60410,4.96,86.70,430.03,7
60422,4.96,86.50,428.69,7
60434,4.96,86.60,429.19,7
60447,4.96,86.50,428.69,7
60459,4.96,87.60,434.15,7
60471,4.96,86.40,428.20,7
60484,4.96,86.40,428.20,7
60496,4.95,87.50,433.30,7
60508,4.96,86.50,428.69,7
60521,4.96,86.90,431.02,7
60533,4.95,87.40,432.80,7
60545,4.96,86.50,428.69,7
60558,4.96,86.30,427.70,7
60570,4.95,87.50,433.30,7
60582,4.96,86.90,430.68,7
60595,4.96,86.60,429.19,7
60607,4.96,86.50,429.04,7
60619,4.96,86.90,430.68,7
60632,4.96,86.50,428.69,7
60644,4.96,86.60,429.19,7
60656,4.96,86.60,429.19,7
60669,4.96,86.20,427.21,7
60681,4.96,86.60,429.19,7
60694,4.96,86.50,428.69,7
60706,4.95,87.70,434.29,7
60718,4.95,87.00,430.82,7
60731,4.96,86.50,428.69,7
60743,4.96,87.80,435.14,7
60755,4.96,86.40,428.54,7
60768,4.95,87.90,435.28,7
60780,4.96,86.80,430.18,7
60792,4.96,86.70,429.69,7
60805,4.96,86.30,427.70,7
60817,4.96,86.90,430.68,7
60829,4.96,86.60,429.19,7
60842,4.96,86.10,426.71,7
60854,4.96,86.40,428.20,7
60866,4.96,86.30,427.70,7
60879,4.95,87.80,434.79,7
60891,4.96,87.10,431.67,7
60903,4.95,87.70,434.29,7
60916,4.96,86.50,428.69,7
60928,4.96,86.90,430.68,7
60940,4.96,86.40,428.20,7
60953,4.96,87.10,431.67,7
60965,4.96,86.70,429.69,7
60977,4.96,87.20,432.16,7
60990,4.96,87.10,431.67,7
61002,4.96,86.50,428.69,7
61014,4.96,86.10,426.71,7
61027,4.95,86.60,428.84,7
61039,4.96,86.60,429.19,7
61051,4.96,86.40,428.20,7
61064,4.96,86.60,429.19,7
61076,4.95,87.50,433.30,7
61088,4.96,86.40,428.20,7
61101,4.95,89.10,441.22,7
61113,4.96,90.80,450.00,7
61125,4.96,86.70,429.69,7
61138,4.96,86.70,429.69,7
61150,4.96,86.60,429.19,7
61163,4.96,87.10,431.67,7
61175,4.96,87.30,432.66,7
61187,4.96,86.50,428.69,7
61200,4.96,87.50,433.65,7
61212,4.95,87.40,432.80,7
61224,4.96,86.50,429.04,7
61237,4.95,87.40,432.80,7
61249,4.96,86.30,427.70,7
61261,4.96,86.50,428.69,7
61274,4.96,86.30,427.70,7
61286,4.96,86.40,428.20,7
61298,4.96,86.60,429.54,7
61311,4.96,86.50,428.69,7
61323,4.96,88.70,439.60,7
61335,4.96,86.50,428.69,7
61348,4.96,86.40,428.20,7
61360,4.96,86.50,428.69,7
61372,4.96,86.00,426.22,7
61385,4.96,87.10,431.67,7
61397,4.96,87.40,433.15,7
61409,4.96,86.60,429.54,7
61422,4.96,86.20,427.21,7
61434,4.96,87.20,432.16,7
61446,4.96,86.70,429.69,7
61459,4.96,87.20,432.16,7
61471,4.96,86.40,428.20,7
61483,4.95,87.80,434.79,7
61496,4.96,86.30,427.70,7
61508,4.96,86.30,427.70,7
61520,4.96,86.60,429.19,7
61533,4.96,89.20,442.43,7
61545,4.96,86.90,431.02,7
61557,4.96,87.40,433.15,7
61570,4.96,86.50,428.69,7
61582,4.96,86.50,429.04,7
61594,4.96,87.40,433.15,7
61607,4.96,86.20,427.55,7
61619,4.96,86.40,428.20,7
61632,4.96,86.20,427.55,7
61644,4.96,86.40,428.20,7
61656,4.96,86.30,427.70,7
61669,4.96,86.50,428.69,7
61681,4.96,86.50,429.04,7
61693,4.95,87.80,434.79,7
61705,4.95,87.50,433.30,7
61718,4.96,87.00,431.17,7
61730,4.95,89.50,442.85,7
61743,4.96,86.80,430.18,7
61755,4.96,86.20,427.21,7
61767,4.95,87.40,432.80,7
61780,4.96,86.90,430.68,7
61792,4.95,87.80,434.79,7
61804,4.96,86.60,429.19,7
61817,4.96,86.70,429.69,7
61829,4.96,86.70,429.69,7
61841,4.96,86.50,429.04,7
61854,4.96,87.30,432.66,7
61866,4.96,87.30,432.66,7
61878,4.96,86.60,429.19,7
61891,4.96,86.40,428.20,7
61903,4.96,88.20,437.12,7
61915,4.96,87.50,433.65,7
61928,4.96,87.30,432.66,7
61940,4.96,86.10,426.71,7
61952,4.95,87.30,432.31,7
61965,4.95,87.00,430.82,7
61977,4.95,86.50,428.35,7
61989,4.96,86.60,429.19,7
62002,4.95,87.20,431.81,7
62014,4.95,87.20,431.81,7
62026,4.96,87.20,432.16,7
62039,4.95,87.00,430.82,7
62051,4.96,86.50,428.69,7
62063,4.96,86.70,429.69,7
62076,4.95,86.30,427.36,7
62088,4.96,86.50,428.69,7
62100,4.95,86.50,428.35,7
62113,4.95,89.90,444.83,7
62125,4.95,87.60,433.80,7
62138,4.96,86.60,429.19,7
62150,4.95,86.60,428.84,7
62162,4.96,86.40,428.20,7
62175,4.96,86.20,427.21,7
62187,4.96,86.40,428.54,7
62199,4.96,86.40,428.20,7
62212,4.95,87.80,434.79,7
62224,4.96,87.50,433.65,7
62236,4.95,87.60,433.80,7
62249,4.95,86.70,429.34,7
62261,4.96,86.70,429.69,7
62273,4.96,87.30,432.66,7
62286,4.96,86.50,428.69,7
62298,4.95,86.60,428.84,7
62310,4.96,87.90,435.63,7
62323,4.96,86.90,430.68,7
62335,4.96,86.40,428.20,7
62347,4.96,86.60,429.19,7
62360,4.95,90.40,447.30,7
62372,4.95,89.30,441.86,7
62384,4.96,86.40,428.20,7
62397,4.96,86.90,430.68,7
62409,4.96,86.60,429.54,7
62421,4.96,87.20,432.51,7
62434,4.96,87.00,431.17,7
62446,4.96,86.50,428.69,7
62458,4.96,87.10,431.67,7
62471,4.96,86.30,428.05,7
62483,4.95,89.60,443.70,7
62495,4.96,86.50,428.69,7
62508,4.96,87.80,435.14,7
62520,4.96,86.50,428.69,7
62532,4.96,86.40,428.54,7
62545,4.96,87.60,434.15,7
62557,4.96,86.20,427.21,7
62569,4.96,86.40,428.20,7
62582,4.95,87.60,433.80,7
62594,4.95,88.20,436.77,7
62607,4.95,87.60,433.44,7
62619,4.96,87.50,434.00,7
62631,4.96,86.80,430.18,7
62644,4.96,86.30,428.05,7
62656,4.96,87.40,433.50,7
62668,4.96,87.00,431.17,7
62681,4.96,86.50,428.69,7
62693,4.96,86.90,430.68,7
62705,4.96,86.10,426.71,7
62718,4.96,86.70,429.69,7
62730,4.96,87.60,434.15,7
62742,4.95,88.30,437.26,7
62755,4.96,86.50,428.69,7
62767,4.96,87.20,432.51,7
62779,4.96,86.60,429.19,7
62792,4.96,86.50,428.69,7
62804,4.96,86.50,428.69,7
62816,4.95,87.70,434.29,7
62829,4.96,86.90,430.68,7
62841,4.96,86.20,427.21,7
62853,4.96,86.70,429.69,7
62866,4.95,86.50,428.00,7
62878,4.96,86.50,428.69,7
62890,4.96,87.50,433.65,7
62903,4.96,86.70,429.69,7
62915,4.96,87.00,431.17,7
62927,4.95,86.40,427.85,7
62940,4.96,87.60,434.15,7
62952,4.96,87.50,433.65,7
62964,4.96,86.50,429.04,7
62978,4.95,86.90,430.33,7
62990,4.96,86.30,427.70,7
63003,4.96,86.50,428.69,7
63015,4.96,86.70,430.03,7
63027,4.96,87.00,431.17,7
63040,4.96,86.10,426.71,7
63052,4.96,86.50,429.04,7
63064,4.96,86.70,429.69,7
63077,4.96,86.30,427.70,7
63089,4.96,86.30,428.05,7
63101,4.96,86.40,428.20,7
63114,4.96,86.50,428.69,7
63126,4.96,86.20,427.21,7
63138,4.96,87.40,433.15,7
63151,4.96,87.00,431.17,7
63163,4.95,86.20,426.86,7
63175,4.96,86.40,428.20,7
63188,4.96,86.40,428.20,7
63200,4.96,87.30,432.66,7
63212,4.96,86.50,429.04,7
63225,4.96,87.50,433.65,7
63237,4.96,86.40,428.54,7
63249,4.96,86.70,429.69,7
63262,4.96,87.50,434.35,7
63274,4.96,86.60,429.19,7
63286,4.96,86.30,428.05,7
63299,4.96,86.20,427.21,7
63311,4.96,86.70,429.69,7
63323,4.96,86.50,428.69,7
63336,4.95,87.50,433.30,7
63348,4.96,86.60,429.19,7
63360,4.96,86.40,428.20,7
63373,4.96,86.30,427.70,7
63385,4.96,86.50,428.69,7
63397,4.96,86.90,430.68,7
63410,4.96,86.40,428.20,7
63422,4.95,86.30,427.36,7
63434,4.96,87.20,432.16,7
63447,4.96,86.70,429.69,7
63459,4.96,86.50,428.69,7
63471,4.96,86.60,429.54,7
63484,4.96,88.40,438.11,7
63496,4.96,86.30,427.70,7
63509,4.96,87.10,431.67,7
63521,4.95,86.50,428.35,7
63533,4.95,87.90,435.28,7
63546,4.96,86.90,430.68,7
63558,4.95,86.60,428.84,7
63570,4.96,86.60,429.19,7
63583,4.96,86.60,429.19,7
63595,4.96,86.80,430.18,7
63607,4.96,86.90,430.68,7
63620,4.96,86.30,427.70,7
63632,4.96,86.50,429.04,7
63644,4.96,87.10,431.67,7
63657,4.96,87.50,433.65,7
63669,4.96,87.80,435.14,7
63681,4.96,86.10,426.71,7
63694,4.96,86.50,428.69,7
63706,4.96,86.40,428.20,7
63718,4.96,86.60,429.54,7
63731,4.96,86.50,428.69,7
63743,4.95,88.80,439.38,7
63755,4.95,86.10,426.37,7
63768,4.96,86.30,427.70,7
63780,4.96,86.30,427.70,7
63792,4.96,86.40,428.20,7
63805,4.96,86.20,427.55,7
63817,4.96,86.60,429.19,7
63829,4.96,86.60,429.19,7
63842,4.96,86.40,428.20,7
63854,4.96,87.10,431.67,7
63866,4.96,86.50,428.69,7
63879,4.96,86.40,428.20,7
63891,4.96,86.60,429.19,7
63903,4.96,86.50,428.69,7
63916,4.96,86.50,428.69,7
63928,4.96,86.60,429.19,7
63940,4.96,86.70,429.69,7
63953,4.95,86.10,426.37,7
63965,4.96,86.30,427.70,7
63977,4.95,87.60,433.80,7
63990,4.96,86.40,428.20,7
64002,4.96,86.10,426.71,7
64014,4.96,87.20,432.16,7
64027,4.96,86.40,428.54,7
64039,4.95,89.30,442.21,7
64052,4.96,87.50,433.65,7
64064,4.96,86.40,428.20,7
64076,4.96,86.60,429.19,7
64089,4.96,86.50,428.69,7
64101,4.95,86.30,427.36,7
64113,4.95,87.10,431.32,7
64126,4.96,86.80,430.18,7
64138,4.96,86.20,427.21,7
64150,4.95,86.70,429.34,7
64163,4.95,87.30,432.31,7
64175,4.96,86.00,426.22,7
64187,4.96,86.50,428.69,7
64200,4.96,87.70,434.64,7
64212,4.96,86.60,429.19,7
64224,4.96,87.40,433.15,7
64237,4.96,86.60,429.19,7
64249,4.95,87.70,434.29,7
64261,4.96,86.40,428.20,7
64274,4.96,86.20,427.21,7
64286,4.96,86.60,429.19,7
64298,4.96,86.40,428.20,7
64311,4.96,86.60,429.19,7
64323,4.96,87.30,432.66,7
64335,4.96,86.40,428.20,7
64348,4.96,86.50,428.69,7
64360,4.95,87.40,432.80,7
64372,4.96,86.50,428.69,7
64385,4.96,86.90,430.68,7
64397,4.96,86.40,428.20,7
64409,4.96,86.70,429.69,7
64422,4.96,86.50,428.69,7
64434,4.95,86.60,428.84,7
64447,4.96,86.60,429.19,7
64459,4.96,88.70,439.60,7
64471,4.96,86.40,428.20,7
64484,4.96,86.40,428.20,7
64496,4.96,87.30,432.66,7
64508,4.95,86.60,428.84,7
64521,4.96,86.40,428.20,7
64533,4.96,86.30,428.39,7
64545,4.96,86.10,427.06,7
64558,4.96,87.60,434.15,7
64570,4.96,86.20,427.21,7
64582,4.96,86.20,427.21,7
64595,4.96,86.60,429.54,7
64607,4.96,86.20,427.55,7
64619,4.96,86.50,429.04,7
64632,4.96,86.70,429.69,7
64644,4.96,86.50,428.69,7
64656,4.96,86.60,429.54,7
64669,4.96,86.40,428.20,7
64681,4.95,87.40,432.80,7
64693,4.95,87.80,434.79,7
64706,4.96,86.20,427.21,7
64718,4.95,86.50,428.35,7
64730,4.96,86.50,429.04,7
64743,4.96,86.60,429.19,7
64755,4.95,87.60,433.80,7
64767,4.96,86.70,429.69,7
64780,4.96,86.60,429.19,7
64792,4.96,86.50,428.69,7
64804,4.96,86.90,430.68,7
64817,4.96,86.60,429.19,7
64829,4.96,86.50,428.69,7
64841,4.96,86.50,428.69,7
64854,4.95,87.60,433.80,7
64866,4.96,87.00,431.17,7
64878,4.96,87.00,431.17,7
64891,4.96,86.70,429.69,7
64903,4.96,86.50,428.69,7
64915,4.96,87.30,432.66,7
64928,4.96,86.70,429.69,7
64940,4.96,86.40,428.20,7
64953,4.96,86.80,430.18,7
64965,4.95,87.70,434.29,7
64977,4.96,86.70,429.69,7
64990,4.96,86.30,427.70,7
65002,4.96,87.40,433.15,7
65014,4.96,86.30,428.05,7
65027,4.95,87.50,433.30,7
65039,4.96,89.10,441.58,7
65051,4.95,87.70,434.29,7
65064,4.95,86.50,428.35,7
65076,4.95,87.70,434.29,7
65088,4.96,86.50,428.69,7
65101,4.96,86.60,429.54,7
65113,4.96,86.50,428.69,7
65125,4.95,86.50,428.35,7
65138,4.96,86.40,428.20,7
65150,4.96,86.50,428.69,7
65162,4.96,86.40,428.20,7
65175,4.96,86.40,428.20,7
65187,4.96,87.30,432.66,7
65199,4.96,86.40,428.20,7
65212,4.96,86.50,428.69,7
65224,4.95,87.60,433.80,7
65236,4.96,86.50,428.69,7
65249,4.96,87.10,431.67,7
65261,4.95,86.20,426.86,7
65273,4.95,88.00,435.78,7
65286,4.96,86.50,428.69,7
65298,4.96,86.60,429.19,7
65310,4.96,86.60,429.19,7
65323,4.95,87.00,430.82,7
65335,4.96,86.30,428.05,7
65347,4.95,87.30,431.96,7
65360,4.96,86.30,427.70,7
65372,4.96,86.30,427.70,7
65385,4.96,86.90,430.68,7
65397,4.95,87.40,432.80,7
65409,4.96,86.30,427.70,7
65422,4.96,86.60,429.19,7
65434,4.96,86.40,428.20,7
65446,4.96,86.50,428.69,7
65459,4.96,86.40,428.54,7
65471,4.96,86.70,429.69,7
65483,4.95,86.50,428.35,7
65496,4.96,86.60,429.19,7
65508,4.96,86.40,428.20,7
65520,4.96,86.70,429.69,7
65533,4.96,86.40,428.20,7
65545,4.96,86.70,429.69,7
65557,4.96,86.50,428.69,7
65570,4.96,86.30,427.70,7
65582,4.96,87.10,431.67,7
65594,4.96,86.50,428.69,7
65607,4.96,86.00,426.56,7
65619,4.96,86.50,428.69,7
65631,4.95,86.90,430.33,7
65644,4.96,86.70,429.69,7
65656,4.96,86.50,428.69,7
65668,4.95,86.30,427.36,7
65681,4.96,86.30,427.70,7
65693,4.96,86.50,428.69,7
65705,4.96,87.20,432.16,7
65718,4.96,87.90,435.63,7
65730,4.95,86.60,428.84,7
65742,4.95,86.50,428.35,7
65755,4.96,86.40,428.20,7
65767,4.96,86.60,429.19,7
65779,4.95,86.50,428.35,7
65792,4.96,86.50,428.69,7
65804,4.96,84.80,420.61,7
65817,4.96,86.20,427.21,7
65829,4.96,86.50,428.69,7
65841,4.96,87.90,435.63,7
65854,4.95,87.10,431.32,7
65866,4.95,87.40,432.80,7
65878,4.96,87.30,432.66,7
65891,4.96,86.70,429.69,7
65903,4.96,87.20,432.16,7
65915,4.96,86.30,427.70,7
65928,4.96,86.70,429.69,7
65940,4.96,87.40,433.15,7
65952,4.96,86.90,430.68,7
65965,4.95,89.40,442.71,7
65977,4.96,86.30,427.70,7
65989,4.96,87.60,434.15,7
66002,4.96,86.70,429.69,7
66014,4.96,86.30,427.70,7
66026,4.95,86.70,429.34,7
66039,4.96,86.20,427.55,7
66051,4.96,86.70,429.69,7
66063,4.95,87.60,433.44,7
66076,4.96,86.90,430.68,7
66088,4.96,86.60,429.19,7
66100,4.96,87.50,433.65,7
66113,4.95,87.60,433.80,7
66125,4.96,86.70,429.69,7
66137,4.96,86.60,429.19,7
66150,4.96,86.90,430.68,7
66162,4.96,86.80,430.18,7
66175,4.96,86.50,428.69,7
66187,4.96,86.50,429.04,7
66199,4.96,86.90,430.68,7
66212,4.95,87.40,432.80,7
66224,4.96,87.30,432.66,7
66236,4.96,87.20,432.16,7
66249,4.96,86.20,427.21,7
66261,4.96,87.10,431.67,7
66273,4.95,86.90,430.33,7
66287,4.96,86.30,427.70,7
66299,4.96,86.50,428.69,7
66311,4.96,86.50,428.69,7
66324,4.96,86.30,428.05,7
66336,4.96,86.60,429.19,7
66348,4.96,86.60,429.19,7
66361,4.96,86.70,429.69,7
66373,4.96,86.90,430.68,7
66385,4.96,86.30,427.70,7
66398,4.96,89.20,442.08,7
66410,4.95,86.70,429.34,7
66422,4.96,87.40,433.15,7
66435,4.96,87.90,435.63,7
66447,4.95,86.70,429.34,7
66459,4.96,86.50,428.69,7
66472,4.96,86.50,428.69,7
66484,4.96,86.60,429.19,7
66497,4.96,86.50,429.04,7
66509,4.95,87.50,433.30,7
66521,4.96,86.60,429.19,7
66534,4.95,86.60,428.84,7
66546,4.96,86.70,429.69,7
66558,4.96,86.20,427.21,7
66571,4.96,86.60,429.19,7
66583,4.96,86.80,430.18,7
66595,4.96,86.60,429.19,7
66608,4.96,86.00,426.22,7
66620,4.96,87.30,432.66,7
66632,4.95,87.20,431.81,7
66645,4.96,86.90,430.68,7
66657,4.96,86.50,428.69,7
66669,4.96,87.40,433.15,7
66682,4.96,87.40,433.15,7
66694,4.96,86.70,429.69,7
66706,4.96,87.90,435.63,7
66719,4.96,86.70,429.69,7
66731,4.95,86.60,428.84,7
66743,4.96,88.40,438.11,7
66756,4.96,86.60,429.54,7
66768,4.96,87.00,431.17,7
66780,4.96,87.30,432.66,7
66793,4.96,89.20,442.08,7
66805,4.96,86.50,428.69,7
66817,4.95,88.10,436.27,7
66830,4.96,86.50,428.69,7
66842,4.96,87.20,432.16,7
66854,4.96,86.60,429.19,7
66867,4.96,86.50,428.69,7
66879,4.95,89.60,443.70,7
66892,4.96,86.50,428.69,7
66904,4.96,86.60,429.19,7
66916,4.96,87.00,431.17,7
66929,4.96,87.30,432.66,7
